,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41
838,0.82811,3662.7,4507.5,8.8464,26.817,42.295,2696.6,74.551,120.38,0.30372,80.273,50.553,2624.8,24.951,49.126,3095.8,22.241,67.552,262.43,339.04,94.562,77.152,31.864,8.7461,26.579,6.9114,18.988,1.654,32.798,13.748,23.148,1.3096,18.936,2.3034,4.9091,2.1734,0.017563,0.84946,0.10354,54.287,43.593
839,0.82959,3711.6,4522.2,8.7887,27.131,42.176,2696.9,73.913,120.41,0.30049,80.256,48.744,2625.5,23.515,50.835,3095.7,22.726,67.541,260.19,338.79,94.631,77.383,31.864,8.7461,26.579,6.9114,18.988,1.654,32.798,13.748,23.148,1.3096,18.936,2.3034,4.9091,2.1734,0.017563,0.84946,0.10354,54.287,43.593
840,0.80782,3655.6,4504.0,8.7833,27.01,42.052,2697.1,74.156,120.4,0.30984,80.378,49.608,2626.5,26.376,51.68,3095.7,22.174,67.569,260.94,339.65,94.525,77.355,32.265,8.883,25.89,6.7523,19.125,1.672,32.742,14.044,23.39,1.3583,18.844,2.3731,4.8823,2.3655,0.013931,0.84579,0.093498,53.882,43.218
841,0.80742,3671.7,4448.8,8.7542,27.058,42.139,2697.1,74.901,120.38,0.30955,80.529,49.082,2625.9,26.587,50.913,3095.8,22.97,67.649,259.01,339.15,94.745,77.43,32.265,8.883,25.89,6.7523,19.125,1.672,32.742,14.044,23.39,1.3583,18.844,2.3731,4.8823,2.3655,0.013931,0.84579,0.093498,53.882,43.218
842,0.77393,3702.9,4503.2,8.6489,26.98,42.075,2695.6,74.661,120.42,0.34497,80.504,49.905,2622.9,26.66,50.233,3093.5,21.795,67.705,261.38,339.19,94.49,77.214,31.775,8.9514,26.455,7.1654,19.229,1.7322,33.361,13.733,23.884,1.3248,18.631,2.2994,4.8655,2.3491,0.013931,0.84579,0.093498,53.882,43.218
843,0.7717,3678.8,4461.2,8.723,26.845,42.402,2691.0,76.655,120.4,0.34313,80.486,49.877,2619.6,23.871,50.697,3090.7,23.273,67.738,261.88,338.74,94.625,77.358,31.775,8.9514,26.455,7.1654,19.229,1.7322,33.361,13.733,23.884,1.3248,18.631,2.2994,4.8655,2.3491,0.013931,0.84579,0.093498,53.882,43.218
844,0.82193,3591.5,4469.5,8.778,26.816,42.122,2689.7,75.27,120.4,0.30773,80.414,49.671,2618.7,25.269,50.171,3088.6,22.66,67.77,260.68,339.09,94.738,77.135,32.622,8.7907,25.789,6.9286,19.433,1.7568,32.546,13.937,23.723,1.2494,18.972,2.3209,4.9706,2.3525,0.013931,0.84579,0.093498,53.882,43.218
845,0.81954,3583.9,4425.1,8.748,27.126,42.288,2691.1,74.851,120.37,0.30776,80.408,48.889,2619.0,24.703,50.521,3088.4,22.349,67.772,261.3,339.14,94.94,77.375,32.622,8.7907,25.789,6.9286,19.433,1.7568,32.546,13.937,23.723,1.2494,18.972,2.3209,4.9706,2.3525,0.019432,0.84785,0.099268,53.534,43.477
846,0.73893,3666.7,4387.0,8.732,26.877,42.373,2688.3,75.434,120.39,0.33162,80.287,48.753,2616.1,24.371,51.431,3085.6,23.433,67.735,259.4,339.17,94.928,76.962,32.409,9.0019,25.306,6.8086,18.727,1.7035,32.617,13.737,23.154,1.3259,19.245,2.3219,4.9626,2.3345,0.019432,0.84785,0.099268,53.534,43.477
847,0.73691,3651.9,4382.2,8.8836,26.769,42.228,2686.5,75.219,120.39,0.32828,80.107,50.415,2614.0,26.401,49.848,3084.5,22.836,67.687,262.1,338.98,94.908,77.009,32.409,9.0019,25.306,6.8086,18.727,1.7035,32.617,13.737,23.154,1.3259,19.245,2.3219,4.9626,2.3345,0.019432,0.84785,0.099268,53.534,43.477
848,0.75565,3677.5,4470.3,8.8086,26.521,41.863,2689.5,74.366,120.39,0.31172,80.331,51.423,2617.4,25.566,50.194,3086.8,23.171,67.664,260.79,339.58,94.745,77.42,32.528,8.9497,25.73,6.6821,19.009,1.6941,33.096,13.952,23.508,1.2059,19.265,2.3321,4.7343,2.375,0.019432,0.84785,0.099268,53.534,43.477
849,0.75642,3647.3,4548.8,8.7879,27.18,42.292,2692.7,75.299,120.43,0.30713,80.721,51.355,2622.1,25.839,50.424,3091.3,23.685,67.738,261.61,339.44,94.63,77.804,32.528,8.9497,25.73,6.6821,19.009,1.6941,33.096,13.952,23.508,1.2059,19.265,2.3321,4.7343,2.375,0.019432,0.84785,0.099268,53.534,43.477
850,0.74035,3732.9,4484.7,8.7944,27.074,42.373,2690.7,74.795,120.4,0.3313,80.76,50.047,2619.9,24.716,47.393,3091.8,22.474,67.859,263.02,338.38,94.522,77.263,32.176,8.8819,26.097,6.8919,18.579,1.7116,32.67,13.785,23.38,1.2094,19.066,2.3775,4.9344,2.2575,0.015793,0.85319,0.1164,52.886,43.787
851,0.74015,3697.5,4461.1,8.782,26.871,42.244,2687.6,74.886,120.43,0.33343,80.543,50.205,2614.9,24.521,50.862,3088.7,22.159,67.883,263.19,338.41,94.531,77.219,32.176,8.8819,26.097,6.8919,18.579,1.7116,32.67,13.785,23.38,1.2094,19.066,2.3775,4.9344,2.2575,0.015793,0.85319,0.1164,52.886,43.787
852,0.77431,3662.3,4478.4,8.641,26.645,42.216,2687.0,74.767,120.39,0.31313,80.633,51.01,2615.0,25.866,49.792,3088.2,24.925,67.921,263.01,338.25,94.644,77.624,32.453,9.008,26.048,6.9484,18.848,1.7202,33.405,13.975,23.203,1.1653,19.011,2.3259,4.9581,2.4412,0.015793,0.85319,0.1164,52.886,43.787
853,0.77408,3686.4,4519.2,8.8559,26.834,42.251,2690.0,74.214,120.41,0.31091,80.873,52.048,2618.4,24.019,49.922,3089.0,22.882,67.979,263.62,338.46,94.547,77.624,32.453,9.008,26.048,6.9484,18.848,1.7202,33.405,13.975,23.203,1.1653,19.011,2.3259,4.9581,2.4412,0.015793,0.85319,0.1164,52.886,43.787
854,0.74457,3644.6,4457.0,8.9072,26.795,42.416,2687.1,74.868,120.4,0.33893,80.69,50.841,2615.0,25.017,50.078,3088.4,23.459,68.02,263.68,338.12,94.721,77.104,32.209,8.8157,25.744,7.0125,19.021,1.7272,32.412,13.927,23.353,1.1993,18.989,2.3718,4.9153,2.3933,0.015793,0.85319,0.1164,52.886,43.787
855,0.7447,3657.4,4470.8,8.8202,26.805,41.954,2686.2,74.651,120.41,0.33447,80.614,50.076,2613.4,24.784,50.317,3085.8,23.095,67.996,265.07,338.25,94.669,77.423,32.209,8.8157,25.744,7.0125,19.021,1.7272,32.412,13.927,23.353,1.1993,18.989,2.3718,4.9153,2.3933,0.025309,0.87569,0.091676,53.482,44.34
856,0.76676,3639.4,4459.9,8.9735,27.005,42.099,2686.5,75.157,120.37,0.32887,80.567,49.637,2614.3,25.869,49.107,3086.8,23.574,67.971,264.49,338.16,94.788,77.19,32.165,8.9695,26.443,6.9889,19.205,1.6844,32.554,13.737,23.543,1.3491,19.432,2.3342,5.0068,2.3251,0.025309,0.87569,0.091676,53.482,44.34
857,0.76648,3635.0,4499.0,8.7525,27.125,41.877,2687.2,74.405,120.39,0.3326,80.569,51.535,2615.8,25.524,50.704,3087.1,23.152,67.98,267.49,338.12,94.871,77.191,32.165,8.9695,26.443,6.9889,19.205,1.6844,32.554,13.737,23.543,1.3491,19.432,2.3342,5.0068,2.3251,0.025309,0.87569,0.091676,53.482,44.34
858,0.77121,3653.3,4478.5,8.8107,26.896,42.075,2689.9,75.034,120.38,0.31178,80.6,49.221,2618.7,25.546,49.821,3087.9,22.833,67.953,267.07,338.81,94.652,77.228,31.815,8.9042,26.293,6.7652,19.264,1.7275,32.647,13.824,23.309,1.1807,18.786,2.3751,5.0165,2.3042,0.025309,0.87569,0.091676,53.482,44.34
859,0.77247,3610.8,4454.9,8.7956,26.895,42.111,2691.5,74.679,120.39,0.30983,80.621,49.701,2619.7,26.556,47.993,3089.4,21.566,67.969,267.07,338.82,94.931,77.703,31.815,8.9042,26.293,6.7652,19.264,1.7275,32.647,13.824,23.309,1.1807,18.786,2.3751,5.0165,2.3042,0.025309,0.87569,0.091676,53.482,44.34
860,0.80708,3682.5,4405.6,8.9371,26.972,42.244,2692.8,75.033,120.42,0.32116,80.701,49.246,2621.1,25.175,48.966,3093.7,22.844,68.015,270.05,338.82,94.545,77.555,32.101,8.758,26.19,6.7341,19.369,1.7279,32.877,13.937,22.896,1.2716,18.651,2.3468,4.8705,2.3182,0.018599,0.8407,0.11162,54.196,42.225
861,0.80721,3685.6,4438.7,8.8628,26.574,41.987,2693.0,75.282,120.4,0.31928,80.583,49.649,2621.7,24.593,49.134,3092.5,23.321,68.085,267.98,339.2,94.538,77.4,32.101,8.758,26.19,6.7341,19.369,1.7279,32.877,13.937,22.896,1.2716,18.651,2.3468,4.8705,2.3182,0.018599,0.8407,0.11162,54.196,42.225
862,0.78207,3701.6,4408.7,8.7994,26.63,42.727,2689.5,74.526,120.42,0.33231,80.329,49.987,2617.1,25.389,49.562,3090.8,22.386,68.077,271.25,339.19,94.538,77.184,32.42,9.0023,26.204,6.8922,19.033,1.6868,32.99,13.788,24.021,1.2555,18.772,2.3078,4.8848,2.36,0.018599,0.8407,0.11162,54.196,42.225
863,0.77993,3690.7,4455.5,8.8654,27.127,42.447,2690.1,75.823,120.42,0.33391,80.365,52.162,2618.8,25.486,51.257,3089.1,23.403,68.057,273.89,339.91,94.477,77.535,32.42,9.0023,26.204,6.8922,19.033,1.6868,32.99,13.788,24.021,1.2555,18.772,2.3078,4.8848,2.36,0.018599,0.8407,0.11162,54.196,42.225
864,0.74982,3665.2,4474.3,8.8192,26.899,42.485,2691.2,74.48,120.41,0.31506,80.475,51.805,2619.9,24.695,51.357,3088.7,24.583,68.091,274.04,340.03,94.594,77.406,32.351,8.6903,25.598,6.9413,19.091,1.6962,33.008,13.933,23.982,1.4176,18.781,2.3638,4.9559,2.3415,0.018599,0.8407,0.11162,54.196,42.225
865,0.7499,3662.8,4438.0,8.9509,26.423,42.093,2693.3,75.379,120.42,0.31684,80.715,48.911,2622.6,23.985,50.344,3092.0,22.904,68.154,273.18,340.36,94.571,77.852,32.351,8.6903,25.598,6.9413,19.091,1.6962,33.008,13.933,23.982,1.4176,18.781,2.3638,4.9559,2.3415,0.021288,0.84119,0.094511,54.698,43.278
866,0.75438,3654.5,4453.2,8.7728,26.515,42.284,2694.8,75.068,120.38,0.33088,80.787,50.73,2623.2,24.536,49.233,3093.5,23.593,68.227,272.42,340.15,94.512,77.978,32.004,9.0137,25.845,6.9227,18.896,1.7141,32.914,13.989,23.107,1.4027,19.131,2.3299,4.956,2.36,0.021288,0.84119,0.094511,54.698,43.278
867,0.75658,3645.4,4416.5,8.8964,27.077,42.434,2695.6,73.754,120.39,0.33311,80.701,50.606,2623.4,24.487,49.647,3094.3,22.378,68.319,274.62,340.1,94.69,77.471,32.004,9.0137,25.845,6.9227,18.896,1.7141,32.914,13.989,23.107,1.4027,19.131,2.3299,4.956,2.36,0.021288,0.84119,0.094511,54.698,43.278
868,0.79069,3615.3,4407.9,8.9811,26.925,42.574,2696.5,74.678,120.39,0.3407,80.616,51.198,2624.7,25.785,48.899,3094.7,23.094,68.293,272.82,340.69,94.508,77.506,32.365,8.8284,25.802,7.0602,18.996,1.7742,33.151,13.95,23.241,1.3334,18.815,2.35,5.0273,2.2468,0.021288,0.84119,0.094511,54.698,43.278
869,0.78754,3669.1,4478.9,8.9741,26.615,41.847,2696.8,74.819,120.39,0.34054,80.51,49.609,2625.8,22.847,50.592,3095.4,22.673,68.296,273.77,340.98,94.721,77.394,32.365,8.8284,25.802,7.0602,18.996,1.7742,33.151,13.95,23.241,1.3334,18.815,2.35,5.0273,2.2468,0.021288,0.84119,0.094511,54.698,43.278
870,0.75425,3606.7,4463.6,8.9669,26.671,42.153,2697.4,74.317,120.4,0.3401,80.409,49.286,2626.2,23.298,49.718,3095.2,23.882,68.256,274.98,341.34,94.587,77.45,31.963,8.9758,26.435,6.829,19.232,1.7772,33.177,13.865,23.447,1.3733,18.306,2.3462,4.9474,2.3381,0.018438,0.81803,0.11358,53.917,43.892
871,0.75537,3640.5,4428.1,8.9392,26.754,42.61,2698.7,74.106,120.4,0.33822,80.236,47.572,2625.8,25.302,50.547,3095.1,21.691,68.188,273.44,341.69,94.874,77.352,31.963,8.9758,26.435,6.829,19.232,1.7772,33.177,13.865,23.447,1.3733,18.306,2.3462,4.9474,2.3381,0.018438,0.81803,0.11358,53.917,43.892
872,0.79396,3668.0,4397.3,9.0318,26.807,42.033,2701.6,74.991,120.41,0.32709,80.277,49.941,2630.6,25.05,49.905,3097.0,22.699,68.149,275.54,342.27,94.556,77.842,32.016,8.7484,26.332,6.93,19.163,1.7782,32.816,13.679,23.257,1.1932,18.568,2.3423,4.8962,2.315,0.018438,0.81803,0.11358,53.917,43.892
873,0.79229,3675.6,4424.9,8.9206,26.685,42.429,2704.6,75.115,120.42,0.32982,80.518,49.803,2634.3,22.938,49.652,3101.1,22.527,68.156,274.09,342.67,94.512,77.691,32.016,8.7484,26.332,6.93,19.163,1.7782,32.816,13.679,23.257,1.1932,18.568,2.3423,4.8962,2.315,0.018438,0.81803,0.11358,53.917,43.892
874,0.78867,3667.5,4435.4,8.9739,26.829,42.739,2707.2,74.527,120.43,0.3077,80.524,48.879,2636.5,25.746,48.629,3104.5,22.668,68.198,274.58,342.29,94.474,77.713,32.827,8.6997,26.318,6.8434,18.574,1.7357,32.727,13.947,24.233,1.3412,18.483,2.3332,4.9397,2.4048,0.018438,0.81803,0.11358,53.917,43.892
875,0.78887,3633.0,4384.6,8.8851,26.7,42.727,2708.8,73.475,120.42,0.30866,80.328,49.227,2637.2,25.483,50.016,3104.4,23.393,68.206,274.25,343.47,94.526,77.65,32.827,8.6997,26.318,6.8434,18.574,1.7357,32.727,13.947,24.233,1.3412,18.483,2.3332,4.9397,2.4048,0.028828,0.81206,0.10766,53.253,43.246
876,0.70814,3698.9,4460.0,8.935,26.492,42.421,2707.5,73.702,120.4,0.3383,80.211,49.169,2636.8,25.608,51.646,3102.9,22.395,68.144,273.94,343.96,94.498,77.246,32.61,8.8063,26.197,6.8944,18.448,1.721,33.188,13.721,23.875,1.2542,18.345,2.3647,4.9152,2.3241,0.028828,0.81206,0.10766,53.253,43.246
877,0.70911,3671.2,4497.7,9.0446,26.591,42.547,2707.0,74.581,120.4,0.34088,79.963,50.444,2635.3,25.2,50.887,3101.6,23.149,68.089,274.99,344.28,94.621,77.145,32.61,8.8063,26.197,6.8944,18.448,1.721,33.188,13.721,23.875,1.2542,18.345,2.3647,4.9152,2.3241,0.028828,0.81206,0.10766,53.253,43.246
878,0.72653,3675.6,4536.5,8.9539,26.485,42.564,2709.7,74.876,120.38,0.3124,80.055,50.399,2638.6,26.3,49.811,3102.8,23.413,68.019,273.55,344.51,94.543,77.404,32.592,8.9881,26.015,6.8513,18.453,1.7357,33.118,13.804,24.32,1.4656,18.447,2.3212,4.8849,2.2867,0.028828,0.81206,0.10766,53.253,43.246
879,0.72406,3652.1,4487.1,8.94,26.806,42.396,2712.8,74.796,120.41,0.31344,80.158,49.383,2642.6,25.224,49.805,3106.3,23.305,67.966,272.0,344.36,94.478,77.493,32.592,8.9881,26.015,6.8513,18.453,1.7357,33.118,13.804,24.32,1.4656,18.447,2.3212,4.8849,2.2867,0.028828,0.81206,0.10766,53.253,43.246
880,0.72199,3671.0,4532.0,8.8738,27.384,42.598,2712.7,74.658,120.4,0.32331,80.07,50.958,2641.7,23.782,48.896,3108.0,23.375,67.943,273.12,343.94,94.504,77.076,32.385,8.925,26.355,6.9601,18.455,1.7152,33.641,13.697,23.799,1.0913,18.437,2.3583,4.8237,2.296,0.017392,0.83626,0.10791,52.299,43.437
881,0.72185,3693.7,4512.2,8.9049,26.82,42.244,2712.8,74.117,120.41,0.32163,79.928,50.773,2643.0,23.348,50.874,3107.4,23.306,67.891,271.92,344.6,94.497,77.388,32.385,8.925,26.355,6.9601,18.455,1.7152,33.641,13.697,23.799,1.0913,18.437,2.3583,4.8237,2.296,0.017392,0.83626,0.10791,52.299,43.437
882,0.73945,3631.9,4505.1,8.9199,26.605,42.306,2717.9,74.573,120.38,0.31136,80.138,50.144,2647.8,25.74,49.623,3111.2,23.536,67.87,272.34,344.6,94.521,77.746,32.554,8.6515,26.271,6.9068,18.489,1.7011,33.202,13.738,23.902,1.284,17.901,2.3543,4.8172,2.2863,0.017392,0.83626,0.10791,52.299,43.437
883,0.73945,3630.7,4536.4,8.9088,26.673,42.083,2721.1,74.971,120.4,0.30682,80.393,50.073,2651.1,24.732,48.877,3115.4,22.417,67.908,269.89,344.34,94.481,78.154,32.554,8.6515,26.271,6.9068,18.489,1.7011,33.202,13.738,23.902,1.284,17.901,2.3543,4.8172,2.2863,0.017392,0.83626,0.10791,52.299,43.437
884,0.71919,3639.3,4451.0,8.794,27.075,42.448,2720.7,74.46,120.42,0.31305,80.204,51.198,2650.1,24.72,49.17,3115.7,22.88,67.947,269.29,344.91,94.478,77.422,32.412,8.7627,26.482,6.7986,18.436,1.6741,33.215,13.643,24.236,1.1902,18.02,2.3761,4.7092,2.376,0.017392,0.83626,0.10791,52.299,43.437
885,0.71683,3629.9,4533.6,8.9373,26.701,42.233,2721.2,74.666,120.4,0.31197,80.11,49.486,2651.8,24.204,50.464,3113.6,22.462,67.919,269.19,344.65,94.483,77.342,32.412,8.7627,26.482,6.7986,18.436,1.6741,33.215,13.643,24.236,1.1902,18.02,2.3761,4.7092,2.376,0.023904,0.80471,0.11201,53.792,43.422
886,0.73259,3668.5,4471.1,8.9647,27.176,42.062,2721.4,74.738,120.4,0.30454,79.889,50.465,2651.6,25.881,49.113,3114.3,22.844,67.852,272.57,345.24,94.544,77.354,33.101,8.6831,26.943,6.8028,18.368,1.7122,33.364,13.803,24.102,1.3654,18.432,2.3033,4.8402,2.2626,0.023904,0.80471,0.11201,53.792,43.422
887,0.72827,3694.3,4524.3,8.8909,26.925,42.776,2721.3,74.053,120.42,0.30286,79.839,50.414,2650.5,24.659,50.654,3116.7,23.174,67.819,269.67,344.91,94.433,77.233,33.101,8.6831,26.943,6.8028,18.368,1.7122,33.364,13.803,24.102,1.3654,18.432,2.3033,4.8402,2.2626,0.023904,0.80471,0.11201,53.792,43.422
888,0.65716,3652.5,4523.8,8.916,26.78,42.86,2718.3,73.422,120.38,0.32084,79.654,49.368,2648.2,25.637,49.767,3112.8,23.381,67.752,271.16,344.75,94.609,77.085,32.46,8.8332,26.931,6.791,18.399,1.6996,33.143,13.599,24.129,1.1426,18.348,2.2547,4.791,2.2217,0.023904,0.80471,0.11201,53.792,43.422
889,0.65695,3660.3,4496.4,8.9073,26.938,42.042,2719.5,74.766,120.41,0.32229,79.682,50.128,2649.2,25.98,48.854,3111.1,22.957,67.696,271.87,344.73,94.524,77.303,32.46,8.8332,26.931,6.791,18.399,1.6996,33.143,13.599,24.129,1.1426,18.348,2.2547,4.791,2.2217,0.023904,0.80471,0.11201,53.792,43.422
890,0.71372,3714.0,4472.6,8.888,26.928,42.195,2720.1,75.103,120.39,0.29773,79.717,49.739,2648.8,25.678,50.581,3113.7,23.071,67.681,268.47,344.08,94.501,77.412,32.088,8.9502,26.356,6.8139,18.332,1.7297,33.056,13.715,24.235,1.1589,18.175,2.2841,4.7962,2.2192,0.015951,0.80052,0.10619,54.749,44.41
891,0.71154,3707.6,4527.9,8.8109,26.858,42.318,2722.4,75.448,120.4,0.29561,79.947,48.67,2652.7,24.079,49.05,3115.7,23.814,67.662,269.61,344.26,94.426,77.614,32.088,8.9502,26.356,6.8139,18.332,1.7297,33.056,13.715,24.235,1.1589,18.175,2.2841,4.7962,2.2192,0.015951,0.80052,0.10619,54.749,44.41
892,0.74845,3642.9,4546.8,8.8442,27.194,42.349,2722.6,75.103,120.41,0.30708,79.891,50.851,2652.4,22.661,48.914,3116.9,22.246,67.663,268.54,344.27,94.42,77.45,32.467,8.7687,26.886,6.8347,18.522,1.6716,33.192,13.673,24.438,1.2323,18.332,2.3617,4.709,2.2305,0.015951,0.80052,0.10619,54.749,44.41
893,0.74827,3707.7,4499.5,8.8877,27.138,42.158,2725.5,75.417,120.41,0.30542,80.033,49.228,2654.4,21.945,50.886,3118.0,23.384,67.694,266.15,344.07,94.385,77.59,32.467,8.7687,26.886,6.8347,18.522,1.6716,33.192,13.673,24.438,1.2323,18.332,2.3617,4.709,2.2305,0.015951,0.80052,0.10619,54.749,44.41
894,0.71047,3668.0,4510.5,8.7677,26.801,42.695,2722.5,75.703,120.4,0.3036,79.902,49.743,2652.0,25.859,50.826,3116.5,21.99,67.705,265.56,343.69,94.537,77.079,31.987,8.8429,27.326,6.806,18.424,1.6891,33.213,13.795,24.708,1.4297,18.209,2.2905,4.8727,2.2414,0.015951,0.80052,0.10619,54.749,44.41
895,0.70943,3665.2,4527.6,8.8846,26.911,42.058,2720.1,75.215,120.38,0.30532,79.689,51.045,2648.9,23.161,50.0,3114.1,24.193,67.628,264.48,343.53,94.548,77.02,31.987,8.8429,27.326,6.806,18.424,1.6891,33.213,13.795,24.708,1.4297,18.209,2.2905,4.8727,2.2414,0.027953,0.81195,0.11486,53.933,44.503
896,0.75558,3695.2,4539.7,8.8789,26.798,42.31,2718.9,75.655,120.41,0.31723,79.617,50.094,2647.8,25.129,49.668,3114.2,22.906,67.522,264.01,343.44,94.636,76.749,32.158,8.6479,26.686,6.8591,18.095,1.6777,33.209,13.726,24.283,1.012,18.235,2.3101,4.8018,2.2415,0.027953,0.81195,0.11486,53.933,44.503
897,0.75654,3714.1,4500.8,8.7585,26.619,42.331,2719.6,75.734,120.37,0.31432,79.591,50.51,2649.2,23.34,49.457,3113.1,22.402,67.443,264.21,343.37,94.533,77.124,32.158,8.6479,26.686,6.8591,18.095,1.6777,33.209,13.726,24.283,1.012,18.235,2.3101,4.8018,2.2415,0.027953,0.81195,0.11486,53.933,44.503
898,0.74295,3675.1,4529.2,8.7982,27.129,42.661,2719.2,75.445,120.38,0.30723,79.677,49.612,2648.7,25.74,51.323,3113.7,23.38,67.396,260.56,343.5,94.593,77.314,32.448,8.8721,27.062,6.9444,18.36,1.6575,32.936,13.659,24.777,1.4268,18.031,2.3445,4.6365,2.2213,0.027953,0.81195,0.11486,53.933,44.503
899,0.74352,3665.6,4571.1,8.8525,26.953,42.643,2720.3,75.044,120.41,0.30619,79.799,50.947,2650.1,23.324,50.509,3115.7,23.18,67.355,261.27,342.84,94.461,77.386,32.448,8.8721,27.062,6.9444,18.36,1.6575,32.936,13.659,24.777,1.4268,18.031,2.3445,4.6365,2.2213,0.027953,0.81195,0.11486,53.933,44.503
900,0.71191,3639.2,4538.5,8.6806,27.18,41.83,2722.5,75.193,120.4,0.2969,80.01,50.852,2652.7,24.083,49.649,3116.3,21.91,67.375,259.95,343.14,94.64,77.729,32.094,8.9554,26.781,6.8559,18.587,1.6856,32.669,13.793,24.631,1.2509,18.354,2.2541,4.6991,2.3831,0.0042437,0.79109,0.1045,54.467,43.526
901,0.71223,3635.8,4499.0,8.8121,27.284,42.213,2722.0,75.07,120.4,0.29901,80.116,48.281,2652.2,24.398,49.914,3117.5,22.658,67.432,259.02,342.8,94.507,77.087,32.094,8.9554,26.781,6.8559,18.587,1.6856,32.669,13.793,24.631,1.2509,18.354,2.2541,4.6991,2.3831,0.0042437,0.79109,0.1045,54.467,43.526
902,0.74489,3681.2,4534.2,8.6311,26.7,42.391,2719.2,75.611,120.41,0.31523,79.861,50.844,2648.6,24.766,50.152,3115.7,22.84,67.434,257.62,342.43,94.644,76.888,32.107,8.8095,26.868,6.7943,18.637,1.6761,33.002,13.798,24.768,1.1986,18.048,2.3182,4.8079,2.2457,0.0042437,0.79109,0.1045,54.467,43.526
903,0.74888,3665.3,4539.0,8.6636,26.828,42.251,2716.9,74.911,120.41,0.31308,79.767,51.966,2646.0,25.708,51.776,3113.8,22.144,67.366,259.58,341.83,94.581,77.192,32.107,8.8095,26.868,6.7943,18.637,1.6761,33.002,13.798,24.768,1.1986,18.048,2.3182,4.8079,2.2457,0.0042437,0.79109,0.1045,54.467,43.526
904,0.74733,3719.8,4505.0,8.8548,26.982,42.525,2716.8,75.553,120.39,0.3129,79.85,49.256,2646.5,24.467,50.196,3113.0,22.035,67.302,256.48,342.18,94.631,77.141,31.782,8.9332,26.989,6.8392,18.636,1.6874,32.486,13.612,24.91,1.2585,17.955,2.2939,4.8017,2.3036,0.0042437,0.79109,0.1045,54.467,43.526
905,0.74542,3695.7,4517.9,8.9068,27.273,42.505,2714.4,74.793,120.42,0.31128,79.738,49.912,2644.3,24.345,48.377,3110.7,21.67,67.237,253.63,341.86,94.63,76.86,31.782,8.9332,26.989,6.8392,18.636,1.6874,32.486,13.612,24.91,1.2585,17.955,2.2939,4.8017,2.3036,0.027559,0.83722,0.10109,53.985,43.823
906,0.77724,3683.7,4471.8,8.6392,27.06,42.398,2714.2,76.844,120.37,0.29279,79.683,51.504,2643.2,26.88,48.46,3110.8,22.595,67.134,253.92,341.21,94.584,77.021,31.991,8.9243,26.848,6.7892,18.388,1.662,32.591,13.656,24.301,1.251,18.256,2.2839,4.7774,2.3109,0.027559,0.83722,0.10109,53.985,43.823
907,0.77621,3647.8,4447.0,8.6663,26.875,42.298,2718.0,75.583,120.46,0.29118,80.024,49.944,2647.3,24.667,51.561,3112.4,22.628,67.106,254.4,341.55,94.55,77.383,31.991,8.9243,26.848,6.7892,18.388,1.662,32.591,13.656,24.301,1.251,18.256,2.2839,4.7774,2.3109,0.027559,0.83722,0.10109,53.985,43.823
908,0.76144,3673.7,4544.4,8.8142,27.136,42.716,2716.1,75.4,120.38,0.29665,80.093,49.392,2645.8,23.69,48.686,3112.8,22.497,67.137,249.88,341.16,94.497,77.183,32.122,8.853,26.993,7.1678,18.791,1.7166,32.933,13.693,24.643,1.2057,18.054,2.3543,4.7562,2.2682,0.027559,0.83722,0.10109,53.985,43.823
909,0.76044,3690.4,4546.1,8.7118,27.048,42.472,2712.3,75.594,120.43,0.29418,79.923,50.662,2641.2,26.297,48.965,3110.6,23.434,67.131,246.68,340.85,94.521,76.93,32.122,8.853,26.993,7.1678,18.791,1.7166,32.933,13.693,24.643,1.2057,18.054,2.3543,4.7562,2.2682,0.027559,0.83722,0.10109,53.985,43.823
910,0.74993,3583.9,4480.3,8.7513,26.656,41.959,2710.7,75.484,120.35,0.30199,79.875,50.109,2639.3,24.516,49.277,3105.3,23.371,67.082,250.15,340.85,94.724,76.805,32.545,8.9337,27.015,6.9525,18.5,1.6787,32.632,13.772,24.314,1.145,18.558,2.3468,4.8628,2.3501,0.026077,0.82942,0.11266,52.593,44.007
911,0.74913,3602.1,4502.9,8.8046,27.117,42.087,2709.2,76.515,120.39,0.30238,79.805,50.671,2636.8,25.257,49.742,3103.9,22.288,67.056,250.84,341.12,95.124,76.964,32.545,8.9337,27.015,6.9525,18.5,1.6787,32.632,13.772,24.314,1.145,18.558,2.3468,4.8628,2.3501,0.026077,0.82942,0.11266,52.593,44.007
